participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,correct_response,response,is_correct,rt_raw,trial_n,sentence_dur,rt_adj
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,puertorican,mismatch,interrogative-total-yn,La maestra vive en Paris,1,1,1,1.419,35,1.31,0.10899999999999999
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,peruvian,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,1,1,2.003,36,1.38,0.6230000000000002
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,castilian,match,interrogative-total-yn,David leia el libro,1,1,1,1.633,37,1.43,0.20300000000000007
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,castilian,match,interrogative-total-yn,Maria bebe el vino,1,1,1,1.292,38,1.31,-0.018000000000000016
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,chilean,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,1.219,39,1.38,-0.1609999999999998
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,castilian,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,1,1,1.625,40,1.46,0.16500000000000004
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,puertorican,match,interrogative-partial-wh,Por que abre el regalo,1,1,1,1.734,41,1.15,0.5840000000000001
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,castilian,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,1,1,1,1.232,42,1.55,-0.31800000000000006
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,chilean,mismatch,declarative-narrow-focus,La nina lava el plato,0,0,1,1.588,43,1.22,0.3680000000000001
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,argentine,match,interrogative-total-yn,Marta abre el regalo,1,1,1,1.567,44,1.34,0.22699999999999987
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,peruvian,match,interrogative-partial-wh,Por que iba a Bolivia,1,1,1,1.621,45,1.29,0.33099999999999996
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,castilian,match,declarative-broad-focus,David leia el libro,0,0,1,1.905,46,1.48,0.42500000000000004
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,castilian,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.44,47,1.44,0
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,castilian,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.475,48,1.46,0.015000000000000124
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,mexican,match,interrogative-partial-wh,Cuando leia el libro,1,1,1,1.57,49,1.03,0.54
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,castilian,mismatch,declarative-narrow-focus,El nino oye el rio,0,0,1,1.512,50,1.39,0.12200000000000011
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,argentine,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,1.468,51,1.5,-0.03200000000000003
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,chilean,match,interrogative-partial-wh,Por que hablaba del agua,1,1,1,1.384,52,1.49,-0.1060000000000001
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,andalusian,mismatch,declarative-narrow-focus,El hombre mira la luna,0,0,1,1.606,53,1.33,0.276
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,cuban,mismatch,interrogative-total-yn,La nina lava el plato,1,0,0,1.529,54,1.19,0.33899999999999997
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,mexican,mismatch,interrogative-partial-wh,Cuando miraba la luna,1,1,1,2.039,55,1.05,0.9890000000000001
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,castilian,mismatch,declarative-broad-focus,La nina lava el plato,0,0,1,1.673,56,1.47,0.20300000000000007
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,chilean,mismatch,interrogative-partial-wh,Por que venia del lago,1,1,1,1.441,57,1.33,0.11099999999999999
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,castilian,mismatch,interrogative-total-yn,El nino oye el rio,1,1,1,1.591,58,1.46,0.131
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,argentine,match,declarative-narrow-focus,Ana lleva el abrigo,0,0,1,1.923,59,1.16,0.7630000000000001
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,castilian,mismatch,interrogative-partial-wh,Por que desayuna muy bien,1,1,1,2.208,60,1.52,0.6880000000000002
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,peruvian,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,2.301,61,1.39,0.9110000000000003
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,puertorican,mismatch,declarative-broad-focus,El bebe comia muy bien,0,0,1,1.471,62,1.19,0.28100000000000014
5b376f54cf5e6a00018309ef,native,NA,Spain,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,chilean,match,declarative-narrow-focus,Daniel iba a Bolivia,0,0,1,2.343,63,0.92,1.423
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,castilian,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,1,1,1,1.877305,0,1.55,0.32730499999999996
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,andalusian,mismatch,interrogative-partial-wh,Cuando comia la fruta,1,1,1,1.447575,1,1.45,-0.0024249999999998995
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,puertorican,mismatch,interrogative-partial-wh,Cuando miraba la luna,1,1,1,1.76304,2,1.1,0.6630399999999999
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,castilian,mismatch,declarative-broad-focus,El hombre mira la luna,0,0,1,1.69338,3,1.37,0.32338
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,puertorican,match,declarative-narrow-focus,Emilio ama la marcha,0,0,1,1.529195,4,1.21,0.3191950000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,chilean,match,interrogative-total-yn,Manuela vende el carro,1,1,1,1.592775,5,1.29,0.302775
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,cuban,match,declarative-broad-focus,Mariano habla del tiempo,0,0,1,1.756715,6,1.46,0.29671500000000006
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,peruvian,mismatch,declarative-narrow-focus,El bebe comia muy bien,0,0,1,1.85147,7,1.67,0.18147000000000002
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,cuban,match,declarative-narrow-focus,Ana lleva el abrigo,0,0,1,1.755045,8,1.08,0.6750449999999999
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,mexican,match,interrogative-total-yn,Marta abre el regalo,1,1,1,1.6482,9,1.15,0.4982000000000002
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,andalusian,mismatch,declarative-narrow-focus,El nino oye el rio,0,0,1,1.91653,10,1.26,0.6565300000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,cuban,match,interrogative-total-yn,Ana lleva el abrigo,1,0,0,1.372405,11,1.13,0.2424050000000002
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,peruvian,match,declarative-broad-focus,David leia el libro,0,0,1,1.648925,12,1.43,0.21892500000000004
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,castilian,mismatch,declarative-broad-focus,La nina lava el plato,0,0,1,1.795025,13,1.47,0.3250250000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,chilean,mismatch,declarative-broad-focus,Mi tia odia la lluvia,0,0,1,1.548175,14,1.34,0.208175
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,cuban,match,declarative-narrow-focus,Mariano habla del tiempo,0,0,1,1.510785,15,1.24,0.27078500000000005
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,peruvian,match,declarative-broad-focus,Manuela vende el carro,0,0,1,2.004975,16,1.52,0.48497499999999993
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,mexican,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,1.393985,17,1.16,0.2339850000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,argentine,match,declarative-broad-focus,Marta abre el regalo,0,0,1,1.895775,18,1.36,0.5357749999999999
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,castilian,match,interrogative-total-yn,David leia el libro,1,1,1,1.56436,19,1.43,0.13436000000000003
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,andalusian,match,interrogative-partial-wh,Cuando vendia el carro,1,0,0,1.500665,20,1.3,0.20066499999999987
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,andalusian,match,declarative-narrow-focus,Marta abre el regalo,0,0,1,1.55635,21,1.45,0.10634999999999994
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,andalusian,match,interrogative-partial-wh,Por que hablaba del agua,1,0,0,1.475945,22,1.27,0.20594500000000004
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,puertorican,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.847095,23,1.2,0.647095
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,castilian,mismatch,interrogative-total-yn,La maestra vive en Paris,1,1,1,1.84535,24,1.76,0.08535000000000004
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,chilean,match,declarative-broad-focus,Ana lleva el abrigo,0,0,1,1.280525,25,1.1,0.18052499999999982
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,mexican,match,interrogative-partial-wh,Por que ama la navidad,1,1,1,1.56294,26,1.19,0.37294000000000005
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,mexican,mismatch,interrogative-total-yn,El nino oye el rio,1,1,1,1.39344,27,1.15,0.2434400000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,castilian,match,declarative-narrow-focus,David leia el libro,0,0,1,1.6626,28,1.34,0.3226
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,peruvian,mismatch,interrogative-total-yn,El bebe comia muy bien,1,1,1,2.073005,29,1.68,0.39300500000000027
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,peruvian,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.83203,30,1.55,0.28203
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,mexican,mismatch,declarative-narrow-focus,Mi madre come la fruta,0,0,1,1.675455,31,1.27,0.4054549999999999
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,argentine,mismatch,interrogative-total-yn,La nina lava el plato,1,1,1,1.97615,32,1.39,0.5861500000000002
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,argentine,mismatch,declarative-broad-focus,El nino oye el rio,0,0,1,1.76831,33,1.56,0.20831
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,peruvian,match,declarative-broad-focus,Maria bebe el vino,0,0,1,1.81886,34,1.36,0.4588599999999998
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,andalusian,mismatch,declarative-broad-focus,Mi madre come la fruta,0,0,1,1.60996,35,1.31,0.29996
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,andalusian,mismatch,declarative-narrow-focus,El hombre mira la luna,0,0,1,1.509495,36,1.33,0.17949499999999996
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,argentine,match,interrogative-total-yn,Emilio ama la marcha,1,1,1,1.795915,37,1.58,0.21591499999999986
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,andalusian,match,interrogative-total-yn,Daniel iba a Bolivia,1,0,0,2.304755,38,1.34,0.964755
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,puertorican,mismatch,interrogative-total-yn,Mi novio viene del lago,1,0,0,1.689965,39,1.26,0.42996499999999993
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,peruvian,match,declarative-narrow-focus,Daniel iba a Bolivia,0,0,1,1.693285,40,1.33,0.36328499999999986
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,chilean,mismatch,declarative-narrow-focus,La maestra vive en Paris,0,0,1,1.88681,41,1.33,0.55681
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,castilian,mismatch,declarative-narrow-focus,La nina lava el plato,0,0,1,1.52766,42,1.34,0.18765999999999994
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,cuban,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,1,1,1.840095,43,1.22,0.6200950000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,peruvian,mismatch,declarative-broad-focus,Mi novio viene del lago,0,0,1,2.466285,44,1.63,0.8362850000000002
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,puertorican,match,interrogative-total-yn,Maria bebe el vino,1,1,1,1.7275,45,1,0.7275
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,chilean,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,1.67922,46,1.29,0.3892199999999999
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,cuban,match,interrogative-partial-wh,Cuando leia el libro,1,0,0,1.72729,47,1.18,0.54729
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,castilian,match,interrogative-total-yn,Mariano habla del tiempo,1,1,1,2.30338,48,1.58,0.7233800000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,argentine,mismatch,declarative-broad-focus,La maestra vive en Paris,0,0,1,2.39703,49,1.43,0.9670300000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,puertorican,mismatch,declarative-broad-focus,El bebe comia muy bien,0,0,1,1.84701,50,1.19,0.6570100000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,1,1,2.009315,51,1.19,0.819315
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,peruvian,match,interrogative-partial-wh,Por que iba a Bolivia,1,1,1,1.80251,52,1.29,0.51251
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,peruvian,mismatch,interrogative-total-yn,El hombre mira la luna,1,1,1,2.05441,53,1.45,0.6044099999999999
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,mexican,match,declarative-narrow-focus,Maria bebe el vino,0,0,1,1.84855,54,1.08,0.7685499999999998
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,chilean,mismatch,interrogative-partial-wh,Por que venia del lago,1,1,1,1.592015,55,1.33,0.2620149999999999
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,peruvian,mismatch,interrogative-partial-wh,Por que desayuna muy bien,1,0,0,2.48517,56,1.74,0.7451700000000001
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,chilean,match,interrogative-partial-wh,Por que abre el regalo,1,1,1,1.79501,57,1.28,0.51501
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,mexican,mismatch,interrogative-partial-wh,Por que oia el rio,1,1,1,1.273985,58,1.08,0.19398499999999985
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,argentine,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,0,0,1,1.672895,59,1.28,0.392895
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,peruvian,match,interrogative-partial-wh,Cuando bebia el vino,1,1,1,1.1196,60,1.37,-0.2504000000000002
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,chilean,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,1.667,61,1.38,0.28700000000000014
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,cuban,mismatch,declarative-narrow-focus,Mi novio viene del lago,0,0,1,1.668385,62,1.32,0.34838499999999994
5b90593873103d0001078b55,native,NA,Mexico,si,NA,NA,NA,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,cuban,match,declarative-broad-focus,Emilio ama la marcha,0,0,1,1.687015,63,1.23,0.45701499999999995
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,cuban,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,1,1,3.267425,0,1.22,2.0474249999999996
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,chilean,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.86837,1,1.1,0.76837
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,cuban,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.73848,2,1.38,0.35848000000000013
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,castilian,match,interrogative-total-yn,Manuela vende el carro,1,1,1,1.954335,3,1.49,0.46433499999999994
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,mexican,match,declarative-broad-focus,Emilio ama la marcha,0,0,1,1.63462,4,1.28,0.35461999999999994
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,peruvian,match,declarative-broad-focus,Marta abre el regalo,0,0,1,1.833975,5,1.46,0.37397499999999995
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,andalusian,match,declarative-narrow-focus,David leia el libro,0,0,1,2.218355,6,1.45,0.7683549999999999
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,cuban,mismatch,declarative-broad-focus,El nino oye el rio,0,0,1,1.83358,7,1.39,0.4435800000000001
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,andalusian,mismatch,interrogative-total-yn,El bebe comia muy bien,1,0,0,2.42376,8,1.33,1.09376
5c43c8943526c80001fca34f,native,NA,Mexico,no,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,puertorican,mismatch,interrogative-partial-wh,Por que desayuna muy bien,1,0,0,2.282615,9,1.26,1.0226149999999998
